name,status,signature,read_error
2019-12-04_23-10-57__0ZaxhWL1GbZPZTWgEcAMXygjrjFyYhHUsi6oPkKh.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-05_20-47-43__HTJoAtoUDghPSFrKNwkDrhL2bxSBPry4Ni8yCvcB.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-07_07-59-45__kXg8VNQR2ik4DT2V4WinZMj5QgNQpFCCpvBxpCxx.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2019-12-08_18-37-16__8XlHiUiTC8biDmDqOhGTF6FC2roG9WDbSbRIUn39.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2019-12-10_02-11-09__lXaiq2MIVp6jo2LriuvuYKGWXAt1PESEbGgPEQFb.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-11_08-05-47__84cNDlXvRmhnTTEe1ChCnxaqtNH2KfMjCStYDrTS.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-11_22-46-02__XV5abeBikEPSWzqwhufTbOzBYe0rVGcS9VB14F1r.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-12_22-12-01__llCUwIvb0zzIQXoEVHzbFj2oqRasxIY2XjbG4P0Z.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-14_00-53-06__dVHXKjJPi0pyZHei4Yg4eeHCjGpKkkKD7lbCdvnO.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-15_21-03-10__Mmnp9hDEILIh8m22vIL2DgizA7FUsMv094uBDpIT.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2019-12-16_23-33-21__ECzYRFUOsDNfu5XCQE6nObrjJtja3BywGdQeZbMX.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-17_22-05-08__ie4BG38YMWttpqUNW7lyV7jVJmsKTis6aVsYDuSS.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-19_07-22-19__TDlL8GGZVU2k5CoIWBHgKxjLQIoZybM0Ym7HEffC.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-20_08-05-34__yJichjRKu8Bb6fOAZ7g5xMMO7NT2eMlFVFhWsnKn.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-20_23-58-08__MxfKCMtzePQZgkkDEW1Yo2p2qEzAsGIJC6YdzSWS.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-22_13-08-53__0SiVa92uWoj6LGIZnEkFzRXotqKl0F4mgt9wNhNI.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-24_00-14-07__pfF1oKsonCKwFmcdGAN6mSFSpWXCUtJQuAxm1ZK2.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-25_08-03-49__phOEI70JgHOeFB9WwrJIFIowijqXULSs32FgLUws.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-25_08-05-32__8q0iahYFkyoR2vYnt06tB2kNhqnyy51PJdPxEd02.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-25_23-56-50__LO2tzkFXUwWrOguNZBE9ak3IHYU7cnnwxHg2R8oV.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2019-12-27_00-21-41__aWoWXFyDVNQrhVPoN4uEVkjRRkCj3jfo1wTTHGPn.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-08_17-01-46__JPJoeFVtw2kcY8N5XqcW88mS02iZyWnWXkt4YGb1.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-09_19-48-43__t8iXztjfIxUmFoeQXypO1v5D8cM667Hzrl5RGjFv.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-10_18-45-16__NLCiVYCCCtcylyd8H9MyT4lHrlz0JXrtKbd45Ilu.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-13_21-10-40__iQAKDGfVXyeApiHG2ip5VPQqBn9rO1dpfHTWJ8Gw.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-01-15_07-26-12__6GEp2lDTgXxVc2x2kHjVpODgkSIF0Crd8BJO9MgW.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-01-15_22-14-57__1AGrlIanIwKHxS62OiKw6Ig2ybOoiYQtHVWbQWra.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-01-17_01-30-48__rZAF59qgwxyLDkFFQKVkshcuO6CSHO4ATNwWaVO1.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-17_17-48-54__3Ub3hfeHoeksQq6hmPTsd6ASDrggISOFCSr96tAg.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-20_23-06-02__VChgcs6SQmEkpJUHQxag2gdcK6w6nPnWOEErGq0r.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-21_20-37-19__LIhcT7MzVH9UTLDhMPwEu5WKMh6VkeTR4LJ7ntgd.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-22_20-24-43__ol2ESvjeNT9V4qpuRdpFmKPSCSPCgsF3PUP8q0JO.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-23_18-31-26__qZaysSCyZVmocG4eTJRBycfXqDTnb7cH0IxYS5JK.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-25_07-05-55__XkPK5Z4skVTahdQ5nIzuqt4GV6LWhUyOJPQnhZsr.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-01-27_18-56-23__Pv9q2SV9lDKKXYd2wEdEAAqIxKRHj7nNqfgU4OaH.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-29_07-41-31__ZvEn9RX719g0Hrfi3Mq3nE8LPPWjD47sAK1s0VZg.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-29_22-00-33__dS3mTbmnXzZZ3inMSfHmV9slEFQdDsrTQQsJ3gSc.xlsx,outlier_signature,код | наименование товара | опт.цена,
2020-01-30_19-57-02__vBG7uIAO7frLZ10L7oRfX1fCrIJrNNkehdupdujS.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-01-31_17-18-27__TJnwojtPljPmSdQScM4RP916zJ9v68jvummJfb5n.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-03_21-05-18__4Ic1pNSdfYEEFAQ2oxtovR0mQYG09GWPbr4a8x2G.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-04_19-27-18__IkDHOOelW6INbU1vMAceVDXU2nzrVpVUaGl5iBgT.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-05_23-43-01__Bx6Bp2MhksEbEEDkBsObNa6Lhrq0mZ01zXIro15E.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-09_16-49-45__mj4jZpsv3NVv6lhgjgalit3nbfeN0ZzVkmQTdA4d.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-09_17-08-18__ebo7UT9ZPmqhoiftwf1wBjZ7IDp8AnJFSo7hs8vn.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-10_20-57-05__RlUZQ3FJvPdn1aPANUEtyrGdtqrR48pPRuFqOAmP.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-11_20-42-43__GVoIpRH5KqC460gpSGg5CfEG46UAYJoImJKcoavf.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-11_20-43-31__AAU5SdtSvzPRpRSbfc23T4g7ppsMh8eJa9zO3KqF.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-12_19-55-33__oqitKMrpYHTlle5CdAIsvr1xHoWIUHEAUgqgpJhE.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-13_19-22-43__v1ez04qvMDnK4KUXfeS5umRjVIbBosyVmzA73wmy.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-17_08-04-01__cCrlwMkL8EPtQxBTSVQ5G7dzl3TTfkE85eKNycMO.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-17_21-41-20__hCShtkNLLFmAewV9SPykmvcd3qbeeE3EEzUHJdyP.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-19_00-30-18__SO5EocR2THQ8JnhzjxYmnSD0L5KEUyUrF6uuStt7.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-19_19-32-49__7dAVg80uTy36WMQmuMi1fmQjnGniynDlgG3ouXfJ.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-20_20-44-59__cRKlWpzjtL64pZZsrI1TMBKl5F2wkc6rLLMmKs8S.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-22_06-46-40__OE7NHk36qv5HquWuPjTGYzusdgCrgalC3idEiDsj.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-22_16-33-42__xHSlcj90LbdTWXrlY3yJpASXfdCfo7qIcnA8A4Bo.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-25_23-25-37__alFQRq2Nfu0WOjg4IRALpyh5cAGjF9ERFWNHq3sv.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-02-26_20-31-05__YTaHY3qco87pmWqGaL2yFCAwGFP3vm0mBqqnurKo.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-27_23-47-37__h06iLAWQgNDcJyucn10Q7HzpFSWfZwB32x65i3G3.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-28_20-20-20__K3kBjOMuYK0ciiCr5taFn6o45oSqitOhtJkuHtoP.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-02-29_15-17-22__i94CNMbly8iunMC8MstzuAxtePpxFSYAYCVq2wNG.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-02_23-22-39__FCkEhJVjkerka56WUlSCrEU9ggNge3ffXfI2spsL.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-03-03_22-20-21__oKmgPGyTTNIuRckcIBe2UOLiAWiTJcX58y8Bam6a.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-04_21-07-05__YON5O4En6lnbSTTnso8fQS2f21fDypDnmNrCC5wP.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-05_20-00-14__IzlOvz0mbmdkllau0SFQhrOQrKBqFA59HhfJ6ALl.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-06_18-03-48__SmLTKC54HJHOoVYRHhWsYWcF6nqWjqWJycnguRfx.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-07_16-31-06__WOgMQY2rQ4qzDcIL3XbZIxR40dbrqYHsQfLO8cy2.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-10_21-41-35__LMkhJIbM5oOZbdfxAkWYSUyC7VAojkoCAYw9RYan.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-11_22-58-53__gI2R2osxesMqCfGxSLQzZBuaCl4PqevVw3eY1o1C.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-13_06-53-49__NnlwSCJQ7SDzvd9yx4rAhjXUR5610cUFiV1Q8Bok.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-15_19-07-40__4j4Evm4ex4lGTuA9YYI1woAg7Brl8g3Wz7aiR7ut.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-17_07-04-36__Jx3L6fHpo50TlApyk76sEmjW2CDNb7JLvrrXgyD1.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-17_20-14-50__2bgLmvyKC23mbn3CQaoEmHDJ3ADs9pbzV3EXIrKL.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-23_17-47-33__7wYCx04ZkveEpzbIQZHTSEH6oL8ZIspAkkEIBmrr.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-24_16-48-43__SRLv8QQQmvmplG2ppKcw9GPiNkaAqXBj7FXVrD7p.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-03-25_17-40-55__s7ukUW5VQAbLADvjloNBTgX8pazgSB7zHOuSW5Ji.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-03-26_17-59-48__u2lMNNpJZW17rzffwVL6GhlXS93nggGZdSRiG0DX.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-03-27_19-08-39__xQP7AfHH5AiSsE3bVg39wNZ4ufm6gzVw7ynTWOF3.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-04-10_15-44-52__H2fDMOuPeht5emukXraamPxOeBvbOhEgtl0PfWPd.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-04-25_09-28-29__9GRQxX0teYoQWPfJVMCqeEEv4rpkWtPeopkxifUT.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-04-26_09-55-25__K2ADykq1C8NZDpV8bnOBsAgaIWJn8SbBZUGfjsdl.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-04-27_16-57-00__PQWbCY3nGyFrPbDDeF5vMfyBLa9YCXeEuoNDSwB4.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-04-27_16-57-29__mM1liR7rMEPcdPaYMwMpCbMhrZu4PY1eaH5nkKgT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-03_15-55-39__mdBFtgaih4ch9hoK5CHBKHbbhB6ogtLF4yb8F1aM.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-04_18-16-00__3b7K2Zx0NAcA110TI6tqvvbH8Utg0gqwT1919eKm.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-05_19-13-13__7K2q3CSimtWYKKeDeOamyDoGVbAMIp7YwaxcgCvp.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-06_16-20-49__IHDuRP1kbzA9Exrd4xCih5pPMgy66oWyWa1ZbfZl.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-08_15-50-14__ShWLRSy0lHqhqjLjjA1F0qEZq9lEDjTsdVbgOUk3.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-11_18-31-34__OL1pwCTkO4WiSzVvMq3fRJb2VO9TqzenikHfr4Le.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-12_17-29-49__dUbgMl96wzJb8AbbeGtyAYMiFRp49RWE3BT9IALT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-12_17-30-15__i5iuTENhla5DuchCfWP4P5rohBTl1TKWEEemGE1X.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-13_17-46-53__geHzyqyqpPR4c1G5feMYvro0YELXk2B6r2elVOtF.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-14_15-50-41__5NjToMfOjZpJx6qLw9GOUN0Pm7QvTIA6M3Edk9rv.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-15_16-26-26__nZz7yaHOwJi989LQH5GxLjCefwBCk6CqER9ByJW9.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-18_21-43-10__RuDnf2a3hyLLSk7f0GHqYk1yZZbDHHbmHdZmq6UT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-19_20-40-15__KbHeVPEaM6Pb86E8VG5GtYxp3kUZOvDKbl07xwZA.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-20_17-32-11__TmFAAAbg6ubGjGyOFkZ71Bpl87vhS11VpbAzMUSy.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-21_16-57-02__jJMLjNdzu0uoOuDbM5MsSEcyDWIdT5dVYzLyXrsu.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-22_16-15-27__QKa5zkAl6fsFOjsmzUaPaCfLwwHQ1y2svwEFbgh6.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-25_20-46-27__7LL4IJQGHhDnCi2i019LgpJYEqPxfEeD8Mvrhnqk.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-26_17-52-35__29L0ZlXMYmGCx6RnzK7Pwhlcgv48gRZV0llM65Kw.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-27_17-08-37__Roh5NcUf9v7HDSg2ccjgaJakeCzgHQeKBHrGuRVb.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-05-28_17-24-49__IMrNGlrra9i6KFAHXDRCGRsHz8BSv89x1mRPWA4A.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-05-29_15-20-21__TkQeGaDTZyfp22U3ZyorMvKZ2reHck3lYrsZ8dqR.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-01_17-05-57__9Ran8abxjvy1X8ngE8CnAiaBXPVorFWLq8EePpNR.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-02_18-13-14__i8zOr3Woyqo89qknCq45UgETGsaaZR80GqiRUy8p.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-03_19-10-44__TfwE5umAdNo6yDyX1cSaWPqdttHbNne1J3lXBF0y.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-04_16-37-22__lkOvjnAK6eMiSks88PmAvuPNjUph1zt3dFtyC5LJ.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-06-05_17-01-07__l7btRtzsK5Tppa8kH2fBMbVnzIuJ5ESdTVfqVKVc.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-06-08_21-01-23__G3CET7TRsGjyA2mwr06qiumvhXgvRdBjgN0TlvLC.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-09_20-50-13__ge5pcbfQHlIWzu9fAx65yXb6LPU7Dc1eA3uAPozt.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-10_17-39-28__t5RfDvlkmCd0T3ji32QHE5llO5wvknTt6cNHKDt6.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2020-06-11_17-27-17__v50YLb6kcflgcrlN0bmAFIuDLYCgQ1UXtZPR6Jxg.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2020-06-12_14-02-21__UAaoq6eT8oiblIKVvAuLSk0xVUO18nNV8T091Ue7.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
